timestamp,user_id,role,crypto_mode,vendor_reputation,geo_location,device_trust_level,resource_type,sensitivity_level,action,transaction_amount,frequency,payload_size,failed_login_attempts,geo_location_change,label
2025-09-23 11:26:55,user_1763,guest,classical,,Unknown,high,transaction,medium,update,0,14,13.41,1,1,1
2025-09-23 11:27:00,user_1764,auditor,pqc,,Unknown,high,logs,high,read,0,15,14.27,2,0,0
2025-09-23 11:27:05,user_1765,guest,pqc,,USA,medium,transaction,high,write,0,20,9.29,2,1,1
2025-09-23 11:27:10,user_1766,service,classical,,India,medium,payroll,medium,delete,0,16,11.05,0,1,0
2025-09-23 11:27:15,user_1767,third_party,classical,65.0,Unknown,low,logs,low,delete,0,18,10.56,0,1,0
2025-09-23 11:27:20,user_1768,service,pqc,,India,medium,transaction,low,write,98051,28,2.7,0,0,0
2025-09-23 11:27:25,user_1769,auditor,classical,,India,high,customer_kyc,low,write,0,20,7.16,1,0,0
2025-09-23 11:27:30,user_1770,third_party,classical,65.0,EU,medium,logs,medium,read,0,18,1.75,0,1,0
2025-09-23 11:27:35,user_1771,employee,pqc,,India,high,transaction,high,delete,190123,15,9.68,1,0,1
2025-09-23 11:27:40,user_1772,employee,pqc,,EU,low,backend_sync,low,update,0,20,15.34,2,1,0
2025-09-23 11:27:45,user_1773,admin,pqc,,USA,low,transaction,high,delete,0,15,15.58,1,1,1
2025-09-23 11:27:50,user_1774,third_party,classical,92.0,EU,high,transaction,high,read,156248,21,3.74,1,1,1
2025-09-23 11:27:55,user_1775,third_party,classical,92.0,Unknown,low,logs,low,update,0,30,18.25,0,0,0
2025-09-23 11:28:00,user_1776,auditor,pqc,,Unknown,high,logs,high,read,0,19,1.61,2,1,0
2025-09-23 11:28:05,user_1777,service,pqc,,EU,high,logs,high,delete,0,23,12.85,0,0,0
2025-09-23 11:28:10,user_1778,auditor,classical,,Unknown,low,backend_sync,low,update,0,21,4.23,0,0,0
2025-09-23 11:28:15,user_1779,admin,classical,,USA,medium,logs,low,write,0,20,6.94,0,0,0
2025-09-23 11:28:20,user_1780,admin,classical,,India,medium,backend_sync,medium,write,0,20,9.05,0,0,0
2025-09-23 11:28:25,user_1781,auditor,pqc,,USA,medium,transaction,low,write,146446,21,3.87,1,0,1
2025-09-23 11:28:30,user_1782,admin,classical,,India,low,catalog,medium,update,0,18,10.34,1,0,0
2025-09-23 11:28:35,user_1783,third_party,pqc,92.0,Unknown,low,payroll,low,read,0,16,12.27,1,1,0
2025-09-23 11:28:40,user_1784,guest,classical,,USA,high,backend_sync,medium,write,0,21,19.79,1,1,0
2025-09-23 11:28:45,user_1785,admin,classical,,USA,low,transaction,low,update,48975,16,3.53,1,1,0
2025-09-23 11:28:50,user_1786,guest,classical,,Unknown,low,customer_kyc,low,update,0,27,9.9,2,1,1
2025-09-23 11:28:55,user_1787,employee,classical,,EU,low,payroll,medium,update,0,33,2.77,0,1,0
2025-09-23 11:29:00,user_1788,guest,classical,,Unknown,low,transaction,low,write,0,22,7.32,2,1,1
2025-09-23 11:29:05,user_1789,third_party,classical,65.0,India,medium,backend_sync,medium,update,0,19,14.46,1,0,0
2025-09-23 11:29:10,user_1790,employee,pqc,,EU,high,customer_kyc,high,read,0,21,14.93,0,0,0
2025-09-23 11:29:15,user_1791,third_party,classical,65.0,EU,medium,transaction,high,read,0,20,4.14,1,0,0
2025-09-23 11:29:20,user_1792,auditor,classical,,Unknown,high,backend_sync,medium,write,0,16,5.61,2,1,0
2025-09-23 11:29:25,user_1793,employee,pqc,,Unknown,medium,transaction,low,read,0,22,13.89,1,1,0
2025-09-23 11:29:30,user_1794,auditor,pqc,,India,low,payroll,medium,read,0,17,8.0,1,1,0
2025-09-23 11:29:35,user_1795,admin,pqc,,USA,low,transaction,low,update,0,26,11.6,0,0,0
2025-09-23 11:29:40,user_1796,third_party,pqc,65.0,India,low,logs,high,delete,0,18,10.6,4,1,1
2025-09-23 11:29:45,user_1797,third_party,pqc,65.0,USA,high,customer_kyc,medium,update,0,20,11.74,0,1,0
2025-09-23 11:29:50,user_1798,guest,pqc,,EU,low,catalog,medium,read,0,18,17.38,1,0,0
2025-09-23 11:29:55,user_1799,guest,classical,,EU,low,catalog,medium,delete,0,16,12.75,2,1,0
2025-09-23 11:30:00,user_1800,admin,classical,,India,high,backend_sync,medium,read,0,19,5.81,0,0,0
2025-09-23 11:30:05,user_1801,service,classical,,India,high,payroll,high,write,0,25,3.27,2,0,0
2025-09-23 11:30:10,user_1802,auditor,pqc,,EU,medium,payroll,low,update,0,20,14.53,0,0,0
2025-09-23 11:30:15,user_1803,third_party,classical,92.0,USA,high,transaction,high,update,176648,18,17.09,2,0,1
2025-09-23 11:30:20,user_1804,guest,pqc,,Unknown,medium,backend_sync,low,read,0,26,1.49,0,0,0
2025-09-23 11:30:25,user_1805,admin,pqc,,EU,high,catalog,high,read,0,21,11.57,0,1,0
2025-09-23 11:30:30,user_1806,auditor,classical,,USA,medium,customer_kyc,low,write,0,20,12.06,2,1,0
2025-09-23 11:30:35,user_1807,employee,pqc,,USA,low,catalog,medium,update,0,15,16.83,4,1,0
2025-09-23 11:30:40,user_1808,employee,pqc,,USA,high,catalog,medium,update,0,21,7.5,1,1,0
2025-09-23 11:30:45,user_1809,employee,pqc,,EU,medium,catalog,medium,update,0,10,8.07,1,1,0
2025-09-23 11:30:50,user_1810,service,classical,,USA,medium,customer_kyc,medium,delete,0,16,5.21,0,0,0
2025-09-23 11:30:55,user_1811,service,pqc,,USA,medium,catalog,low,read,0,18,1.91,0,1,0
2025-09-23 11:31:00,user_1812,admin,classical,,India,high,transaction,medium,delete,104866,18,13.29,1,1,1
2025-09-23 11:31:05,user_1813,third_party,pqc,40.0,EU,low,catalog,low,update,0,19,12.09,1,1,1
2025-09-23 11:31:10,user_1814,auditor,classical,,India,medium,logs,medium,delete,0,34,12.55,1,1,0
2025-09-23 11:31:15,user_1815,third_party,classical,40.0,EU,low,backend_sync,low,write,0,12,12.8,3,1,1
2025-09-23 11:31:20,user_1816,admin,pqc,,India,high,logs,medium,delete,0,19,12.25,0,0,0
2025-09-23 11:31:25,user_1817,guest,pqc,,India,high,catalog,low,read,0,24,2.44,1,1,0
2025-09-23 11:31:30,user_1818,employee,classical,,Unknown,low,backend_sync,high,read,0,20,14.54,1,0,1
2025-09-23 11:31:35,user_1819,auditor,classical,,EU,low,payroll,medium,update,0,17,8.71,1,0,0
2025-09-23 11:31:40,user_1820,guest,pqc,,USA,low,transaction,low,update,0,20,2.99,4,0,1
2025-09-23 11:31:45,user_1821,guest,pqc,,USA,medium,logs,low,read,0,20,1.36,1,1,0
2025-09-23 11:31:50,user_1822,admin,pqc,,USA,low,transaction,medium,delete,190641,10,3.75,3,0,1
2025-09-23 11:31:55,user_1823,admin,pqc,,EU,low,transaction,high,read,60624,17,7.43,1,1,1
2025-09-23 11:32:00,user_1824,employee,pqc,,Unknown,high,logs,high,read,0,17,10.77,1,0,0
2025-09-23 11:32:05,user_1825,guest,classical,,India,medium,backend_sync,medium,update,0,13,9.77,0,0,0
2025-09-23 11:32:10,user_1826,third_party,pqc,65.0,USA,low,transaction,medium,delete,0,19,6.22,0,0,0
2025-09-23 11:32:15,user_1827,guest,pqc,,USA,high,catalog,high,read,0,15,19.81,0,0,0
2025-09-23 11:32:20,user_1828,admin,pqc,,Unknown,low,catalog,high,read,0,24,1.73,3,1,1
2025-09-23 11:32:25,user_1829,admin,pqc,,India,medium,logs,high,write,0,9,1.28,0,1,0
2025-09-23 11:32:30,user_1830,employee,pqc,,India,low,backend_sync,high,delete,0,19,8.13,1,1,1
2025-09-23 11:32:35,user_1831,guest,pqc,,EU,medium,catalog,low,read,0,19,3.88,1,1,0
2025-09-23 11:32:40,user_1832,admin,classical,,India,medium,payroll,medium,read,0,20,3.94,1,0,0
2025-09-23 11:32:45,user_1833,admin,pqc,,USA,low,backend_sync,medium,update,0,17,8.5,1,0,0
2025-09-23 11:32:50,user_1834,service,pqc,,USA,high,catalog,medium,update,0,22,22.34,0,0,0
2025-09-23 11:32:55,user_1835,guest,classical,,Unknown,low,catalog,medium,write,0,15,12.93,0,1,0
2025-09-23 11:33:00,user_1836,guest,classical,,EU,medium,customer_kyc,low,write,0,24,12.1,1,0,1
2025-09-23 11:33:05,user_1837,guest,pqc,,India,medium,backend_sync,low,update,0,26,6.66,0,1,0
2025-09-23 11:33:10,user_1838,guest,pqc,,Unknown,low,payroll,high,delete,0,19,13.38,4,0,1
2025-09-23 11:33:15,user_1839,employee,pqc,,Unknown,low,catalog,low,delete,0,21,6.84,1,1,0
2025-09-23 11:33:20,user_1840,auditor,classical,,EU,low,transaction,high,update,31546,19,14.44,0,0,1
2025-09-23 11:33:25,user_1841,guest,pqc,,EU,low,payroll,medium,delete,0,20,8.26,1,1,0
2025-09-23 11:33:30,user_1842,third_party,classical,92.0,India,low,catalog,high,update,0,24,8.08,0,0,1
2025-09-23 11:33:35,user_1843,guest,pqc,,USA,high,backend_sync,high,write,0,28,9.58,3,0,0
2025-09-23 11:33:40,user_1844,service,classical,,Unknown,medium,backend_sync,high,delete,0,20,9.72,1,0,0
2025-09-23 11:33:45,user_1845,employee,pqc,,India,medium,payroll,low,delete,0,22,15.81,0,1,0
2025-09-23 11:33:50,user_1846,employee,pqc,,USA,low,customer_kyc,medium,update,0,20,2.01,1,1,0
2025-09-23 11:33:55,user_1847,employee,pqc,,India,medium,logs,low,update,0,16,10.42,1,0,0
2025-09-23 11:34:00,user_1848,auditor,pqc,,India,high,logs,high,write,0,23,6.2,1,0,0
2025-09-23 11:34:05,user_1849,guest,classical,,USA,low,customer_kyc,high,delete,0,16,20.39,1,0,1
2025-09-23 11:34:10,user_1850,employee,classical,,EU,low,transaction,low,update,0,24,4.06,0,0,0
2025-09-23 11:34:15,user_1851,employee,pqc,,EU,medium,logs,medium,update,0,17,8.78,0,0,0
2025-09-23 11:34:20,user_1852,service,pqc,,EU,high,catalog,high,update,0,24,6.47,2,1,0
2025-09-23 11:34:25,user_1853,admin,pqc,,Unknown,high,transaction,high,read,0,17,6.36,0,0,0
2025-09-23 11:34:30,user_1854,service,pqc,,India,high,catalog,low,update,0,16,11.24,0,0,0
2025-09-23 11:34:35,user_1855,employee,classical,,EU,low,transaction,medium,write,0,22,6.8,1,0,0
2025-09-23 11:34:40,user_1856,service,classical,,Unknown,medium,payroll,low,read,0,16,8.74,0,0,0
2025-09-23 11:34:45,user_1857,guest,pqc,,Unknown,medium,transaction,medium,read,121015,16,4.15,3,0,1
2025-09-23 11:34:50,user_1858,third_party,pqc,65.0,USA,medium,transaction,medium,read,0,19,9.74,4,0,0
2025-09-23 11:34:55,user_1859,service,pqc,,EU,high,backend_sync,high,write,0,21,17.42,1,0,0
2025-09-23 11:35:00,user_1860,auditor,pqc,,Unknown,medium,customer_kyc,low,read,0,21,1.86,0,1,0
2025-09-23 11:35:05,user_1861,employee,pqc,,India,low,transaction,high,delete,91413,18,3.9,1,0,1
2025-09-23 11:35:10,user_1862,employee,classical,,USA,low,customer_kyc,low,read,0,24,0.7,1,1,0
2025-09-23 11:35:15,user_1863,admin,pqc,,India,low,payroll,medium,delete,0,16,10.17,1,0,0
2025-09-23 11:35:20,user_1864,third_party,classical,92.0,EU,medium,transaction,low,delete,0,19,7.82,0,0,0
2025-09-23 11:35:25,user_1865,admin,classical,,USA,medium,transaction,high,delete,0,24,16.19,2,0,0
2025-09-23 11:35:30,user_1866,guest,pqc,,Unknown,low,payroll,low,read,0,18,3.97,2,0,0
2025-09-23 11:35:35,user_1867,auditor,classical,,Unknown,low,payroll,low,update,0,19,2.72,0,1,0
2025-09-23 11:35:40,user_1868,employee,pqc,,USA,medium,catalog,high,delete,0,12,2.62,2,0,0
2025-09-23 11:35:45,user_1869,auditor,classical,,India,medium,transaction,medium,update,0,13,13.66,2,1,0
2025-09-23 11:35:50,user_1870,guest,pqc,,India,high,transaction,low,read,154141,24,1.33,1,1,1
2025-09-23 11:35:55,user_1871,service,classical,,EU,low,backend_sync,medium,delete,0,16,13.85,2,0,0
2025-09-23 11:36:00,user_1872,third_party,pqc,65.0,India,medium,transaction,high,write,0,19,4.9,3,0,0
2025-09-23 11:36:05,user_1873,service,classical,,Unknown,medium,payroll,medium,update,0,25,12.29,2,0,0
2025-09-23 11:36:10,user_1874,auditor,pqc,,India,low,backend_sync,medium,delete,0,14,2.04,1,1,0
2025-09-23 11:36:15,user_1875,auditor,classical,,EU,low,backend_sync,medium,write,0,12,15.01,0,1,0
2025-09-23 11:36:20,user_1876,auditor,pqc,,Unknown,medium,customer_kyc,high,delete,0,11,10.54,2,0,0
2025-09-23 11:36:25,user_1877,guest,pqc,,Unknown,low,transaction,low,read,191605,22,8.93,2,1,1
2025-09-23 11:36:30,user_1878,auditor,classical,,EU,high,backend_sync,high,write,0,19,1.21,1,0,0
2025-09-23 11:36:35,user_1879,guest,pqc,,Unknown,high,transaction,medium,delete,125682,20,7.84,0,1,1
2025-09-23 11:36:40,user_1880,employee,classical,,USA,high,backend_sync,low,write,0,15,10.83,0,0,0
2025-09-23 11:36:45,user_1881,third_party,classical,65.0,Unknown,low,payroll,high,update,0,21,6.87,2,1,1
2025-09-23 11:36:50,user_1882,employee,classical,,USA,low,payroll,high,update,0,16,12.14,1,1,1
2025-09-23 11:36:55,user_1883,employee,pqc,,Unknown,low,logs,high,read,0,20,5.84,0,1,1
2025-09-23 11:37:00,user_1884,third_party,pqc,92.0,India,medium,payroll,medium,read,0,19,8.14,4,0,0
2025-09-23 11:37:05,user_1885,admin,classical,,Unknown,low,transaction,low,delete,141016,18,20.09,0,1,1
2025-09-23 11:37:10,user_1886,guest,classical,,USA,low,backend_sync,medium,read,0,29,5.06,0,0,0
2025-09-23 11:37:15,user_1887,employee,classical,,Unknown,high,payroll,low,write,0,22,11.28,1,1,0
2025-09-23 11:37:20,user_1888,third_party,pqc,92.0,EU,medium,payroll,low,delete,0,15,14.71,0,0,0
2025-09-23 11:37:25,user_1889,guest,pqc,,USA,medium,catalog,medium,delete,0,24,15.42,1,1,0
2025-09-23 11:37:30,user_1890,admin,pqc,,EU,low,backend_sync,low,read,0,26,11.64,0,1,0
2025-09-23 11:37:35,user_1891,admin,classical,,India,high,backend_sync,medium,update,0,21,9.84,1,1,0
2025-09-23 11:37:40,user_1892,auditor,classical,,USA,medium,logs,high,read,0,14,3.36,0,0,0
2025-09-23 11:37:45,user_1893,employee,classical,,EU,low,logs,medium,delete,0,22,6.22,3,0,0
2025-09-23 11:37:50,user_1894,auditor,pqc,,Unknown,medium,transaction,high,delete,25059,21,0.63,0,0,0
2025-09-23 11:37:55,user_1895,guest,classical,,Unknown,medium,logs,high,write,0,21,12.62,0,1,0
2025-09-23 11:38:00,user_1896,service,pqc,,USA,low,customer_kyc,high,read,0,22,9.48,1,0,1
2025-09-23 11:38:05,user_1897,admin,classical,,India,medium,backend_sync,high,update,0,11,11.52,1,1,0
2025-09-23 11:38:10,user_1898,guest,classical,,Unknown,low,backend_sync,low,write,0,15,10.48,0,1,0
2025-09-23 11:38:15,user_1899,admin,pqc,,India,low,catalog,high,update,0,21,10.57,0,1,1
2025-09-23 11:38:20,user_1900,service,classical,,Unknown,medium,customer_kyc,high,read,0,17,12.12,1,1,0
2025-09-23 11:38:25,user_1901,admin,pqc,,EU,medium,customer_kyc,medium,read,0,15,3.24,2,0,0
2025-09-23 11:38:30,user_1902,third_party,classical,92.0,India,low,backend_sync,low,update,0,16,7.7,1,1,0
2025-09-23 11:38:35,user_1903,auditor,pqc,,India,high,backend_sync,high,write,0,29,8.21,2,0,0
2025-09-23 11:38:40,user_1904,employee,classical,,Unknown,high,payroll,medium,update,0,20,16.56,1,1,0
2025-09-23 11:38:45,user_1905,auditor,classical,,EU,low,payroll,low,update,0,22,10.38,2,0,0
2025-09-23 11:38:50,user_1906,auditor,classical,,Unknown,medium,transaction,medium,update,153924,19,7.02,1,1,1
2025-09-23 11:38:55,user_1907,service,pqc,,Unknown,high,payroll,medium,read,0,22,16.04,1,1,0
2025-09-23 11:39:00,user_1908,guest,classical,,Unknown,medium,catalog,medium,read,0,23,10.23,4,1,0
2025-09-23 11:39:05,user_1909,service,classical,,USA,low,backend_sync,medium,write,0,17,12.41,2,0,0
2025-09-23 11:39:10,user_1910,admin,classical,,India,medium,backend_sync,high,write,0,23,6.21,0,1,0
2025-09-23 11:39:15,user_1911,employee,classical,,EU,low,payroll,low,write,0,20,3.88,0,0,0
2025-09-23 11:39:20,user_1912,employee,classical,,USA,medium,customer_kyc,low,write,0,28,6.67,5,0,0
2025-09-23 11:39:25,user_1913,admin,classical,,Unknown,high,transaction,low,write,67217,27,0.42,0,1,0
2025-09-23 11:39:30,user_1914,guest,pqc,,India,high,customer_kyc,low,delete,0,15,11.77,0,0,1
2025-09-23 11:39:35,user_1915,service,pqc,,India,high,logs,high,delete,0,13,6.72,1,0,0
2025-09-23 11:39:40,user_1916,service,pqc,,Unknown,medium,payroll,low,read,0,22,7.69,0,0,0
2025-09-23 11:39:45,user_1917,admin,pqc,,USA,medium,transaction,medium,update,0,24,14.06,1,1,0
2025-09-23 11:39:50,user_1918,guest,classical,,EU,low,payroll,low,update,0,20,14.94,2,1,0
2025-09-23 11:39:55,user_1919,admin,classical,,USA,high,payroll,medium,delete,0,23,17.9,2,1,0
2025-09-23 11:40:00,user_1920,auditor,pqc,,India,low,catalog,high,read,0,17,13.4,1,1,1
2025-09-23 11:40:05,user_1921,auditor,classical,,EU,high,catalog,medium,update,0,23,16.12,2,0,0
2025-09-23 11:40:10,user_1922,employee,classical,,India,medium,transaction,low,delete,0,14,9.46,3,1,0
2025-09-23 11:40:15,user_1923,auditor,classical,,EU,high,backend_sync,medium,delete,0,19,11.46,1,0,0
2025-09-23 11:40:20,user_1924,guest,classical,,USA,high,customer_kyc,low,read,0,19,6.43,0,0,1
2025-09-23 11:40:25,user_1925,service,classical,,USA,low,transaction,medium,update,0,21,8.16,0,0,0
2025-09-23 11:40:30,user_1926,guest,classical,,India,low,backend_sync,high,update,0,22,14.88,2,0,1
2025-09-23 11:40:35,user_1927,third_party,pqc,92.0,USA,low,catalog,low,update,0,25,15.59,0,0,0
2025-09-23 11:40:40,user_1928,admin,classical,,Unknown,medium,backend_sync,low,update,0,19,14.61,0,0,0
2025-09-23 11:40:45,user_1929,guest,classical,,India,low,payroll,medium,write,0,22,12.27,1,0,0
2025-09-23 11:40:50,user_1930,auditor,classical,,USA,low,transaction,low,delete,0,19,7.0,1,0,0
2025-09-23 11:40:55,user_1931,third_party,pqc,40.0,India,low,logs,medium,delete,0,20,10.26,4,0,1
2025-09-23 11:41:00,user_1932,auditor,pqc,,USA,high,payroll,low,delete,0,25,2.4,2,1,0
2025-09-23 11:41:05,user_1933,admin,pqc,,India,low,logs,low,write,0,14,5.36,0,1,0
2025-09-23 11:41:10,user_1934,guest,pqc,,EU,high,customer_kyc,low,read,0,16,17.57,2,0,1
2025-09-23 11:41:15,user_1935,employee,classical,,EU,medium,logs,medium,update,0,26,11.55,0,1,0
2025-09-23 11:41:20,user_1936,employee,pqc,,India,high,transaction,high,write,0,18,8.87,1,0,0
2025-09-23 11:41:25,user_1937,employee,pqc,,EU,low,logs,high,write,0,22,10.64,0,1,1
2025-09-23 11:41:30,user_1938,guest,classical,,Unknown,low,logs,medium,write,0,21,5.3,1,1,0
2025-09-23 11:41:35,user_1939,service,pqc,,USA,low,payroll,medium,update,0,18,6.12,0,0,0
2025-09-23 11:41:40,user_1940,service,pqc,,USA,high,customer_kyc,medium,delete,0,19,12.91,0,0,0
2025-09-23 11:41:45,user_1941,auditor,pqc,,India,medium,transaction,medium,read,158636,19,12.4,2,1,1
2025-09-23 11:41:50,user_1942,third_party,pqc,40.0,EU,medium,catalog,low,read,0,22,19.12,2,1,1
2025-09-23 11:41:55,user_1943,third_party,classical,92.0,Unknown,medium,catalog,low,update,0,22,9.25,2,0,0
2025-09-23 11:42:00,user_1944,third_party,pqc,92.0,Unknown,low,catalog,high,write,0,23,15.94,1,0,1
2025-09-23 11:42:05,user_1945,guest,classical,,Unknown,high,catalog,high,delete,0,18,8.16,0,0,0
2025-09-23 11:42:10,user_1946,service,pqc,,Unknown,medium,payroll,medium,write,0,17,12.46,3,0,0
2025-09-23 11:42:15,user_1947,auditor,classical,,India,medium,logs,low,delete,0,16,18.27,3,0,0
2025-09-23 11:42:20,user_1948,guest,classical,,USA,medium,logs,low,read,0,22,6.15,0,0,0
2025-09-23 11:42:25,user_1949,admin,classical,,EU,high,customer_kyc,low,write,0,27,13.31,1,1,0
2025-09-23 11:42:30,user_1950,service,classical,,India,high,payroll,low,read,0,16,10.57,2,0,0
2025-09-23 11:42:35,user_1951,admin,classical,,USA,medium,catalog,medium,update,0,12,17.11,0,1,0
2025-09-23 11:42:40,user_1952,third_party,classical,40.0,India,medium,catalog,medium,read,0,20,19.9,0,0,1
2025-09-23 11:42:45,user_1953,auditor,pqc,,USA,medium,payroll,medium,write,0,13,12.94,1,0,0
2025-09-23 11:42:50,user_1954,admin,classical,,India,low,payroll,high,update,0,15,9.2,0,1,1
2025-09-23 11:42:55,user_1955,auditor,pqc,,EU,medium,transaction,low,write,0,25,13.96,2,1,0
2025-09-23 11:43:00,user_1956,auditor,pqc,,India,high,catalog,medium,write,0,25,9.08,2,0,0
2025-09-23 11:43:05,user_1957,auditor,classical,,USA,low,backend_sync,medium,update,0,15,16.68,2,1,0
2025-09-23 11:43:10,user_1958,employee,pqc,,EU,high,logs,medium,update,0,20,12.73,2,0,0
2025-09-23 11:43:15,user_1959,admin,classical,,EU,medium,backend_sync,low,write,0,18,15.32,1,1,0
2025-09-23 11:43:20,user_1960,admin,classical,,India,medium,customer_kyc,low,update,0,19,10.42,2,0,0
2025-09-23 11:43:25,user_1961,guest,pqc,,USA,low,backend_sync,medium,read,0,31,15.31,2,0,0
2025-09-23 11:43:30,user_1962,third_party,pqc,40.0,India,high,logs,high,update,0,13,14.92,1,0,1
2025-09-23 11:43:35,user_1963,admin,classical,,USA,medium,logs,medium,update,0,16,8.77,1,0,0
2025-09-23 11:43:40,user_1964,guest,pqc,,India,medium,transaction,medium,update,0,20,17.89,3,0,1
2025-09-23 11:43:45,user_1965,third_party,pqc,65.0,Unknown,high,payroll,medium,write,0,18,11.2,0,1,0
2025-09-23 11:43:50,user_1966,third_party,classical,40.0,USA,high,transaction,high,delete,0,19,6.55,0,1,1
2025-09-23 11:43:55,user_1967,service,pqc,,USA,high,customer_kyc,high,update,0,28,8.71,0,0,0
2025-09-23 11:44:00,user_1968,service,pqc,,India,high,catalog,medium,update,0,21,4.78,0,0,0
2025-09-23 11:44:05,user_1969,employee,pqc,,EU,medium,logs,high,read,0,16,7.82,0,1,0
2025-09-23 11:44:10,user_1970,third_party,pqc,40.0,Unknown,high,transaction,low,delete,168850,18,8.91,0,1,1
2025-09-23 11:44:15,user_1971,admin,classical,,India,medium,catalog,low,delete,0,21,4.19,0,1,0
2025-09-23 11:44:20,user_1972,auditor,classical,,India,low,backend_sync,medium,update,0,18,20.39,0,1,0
2025-09-23 11:44:25,user_1973,third_party,classical,40.0,India,low,logs,low,read,0,25,18.57,1,1,1
2025-09-23 11:44:30,user_1974,admin,classical,,India,low,backend_sync,low,read,0,13,4.4,1,1,0
2025-09-23 11:44:35,user_1975,service,classical,,EU,low,payroll,medium,read,0,15,7.38,1,0,0
2025-09-23 11:44:40,user_1976,auditor,classical,,Unknown,medium,transaction,low,update,0,17,11.75,0,1,0
2025-09-23 11:44:45,user_1977,service,pqc,,Unknown,medium,backend_sync,high,write,0,27,18.91,2,1,0
2025-09-23 11:44:50,user_1978,third_party,classical,40.0,Unknown,low,logs,low,update,0,18,8.05,0,1,1
2025-09-23 11:44:55,user_1979,admin,pqc,,Unknown,low,catalog,low,write,0,19,3.63,0,0,0
2025-09-23 11:45:00,user_1980,auditor,classical,,Unknown,medium,customer_kyc,low,update,0,12,6.13,2,0,0
2025-09-23 11:45:05,user_1981,third_party,classical,40.0,EU,low,customer_kyc,high,write,0,23,6.17,3,0,1
2025-09-23 11:45:10,user_1982,admin,pqc,,India,low,customer_kyc,high,update,0,25,9.53,3,0,1
2025-09-23 11:45:15,user_1983,auditor,pqc,,Unknown,low,customer_kyc,low,delete,0,17,9.93,3,1,0
2025-09-23 11:45:20,user_1984,third_party,classical,40.0,India,high,backend_sync,low,read,0,20,9.02,0,1,1
2025-09-23 11:45:25,user_1985,auditor,classical,,EU,high,catalog,medium,write,0,16,6.58,3,0,0
2025-09-23 11:45:30,user_1986,service,classical,,Unknown,medium,backend_sync,high,write,0,21,3.94,2,1,0
2025-09-23 11:45:35,user_1987,service,pqc,,EU,high,logs,low,update,0,16,14.96,1,1,0
2025-09-23 11:45:40,user_1988,third_party,classical,40.0,India,medium,backend_sync,high,update,0,17,9.28,0,0,1
2025-09-23 11:45:45,user_1989,guest,pqc,,EU,medium,backend_sync,medium,update,0,17,5.77,1,1,0
2025-09-23 11:45:50,user_1990,guest,classical,,Unknown,low,payroll,low,write,0,18,9.32,0,1,0
2025-09-23 11:45:55,user_1991,admin,classical,,USA,low,transaction,medium,read,9894,26,15.18,1,1,0
2025-09-23 11:46:00,user_1992,third_party,pqc,40.0,Unknown,high,backend_sync,low,read,0,21,8.06,1,0,1
2025-09-23 11:46:05,user_1993,third_party,classical,40.0,USA,low,backend_sync,high,delete,0,26,19.09,1,0,1
2025-09-23 11:46:10,user_1994,guest,classical,,USA,medium,catalog,medium,delete,0,17,0.74,1,1,0
2025-09-23 11:46:15,user_1995,admin,classical,,USA,high,transaction,medium,delete,189062,17,13.12,2,0,1
2025-09-23 11:46:20,user_1996,auditor,pqc,,Unknown,medium,customer_kyc,medium,update,0,18,9.51,0,0,0
2025-09-23 11:46:25,user_1997,service,classical,,Unknown,medium,logs,high,delete,0,24,15.1,0,1,0
2025-09-23 11:46:30,user_1998,admin,classical,,USA,low,backend_sync,medium,delete,0,15,7.82,1,1,0
2025-09-23 11:46:35,user_1999,guest,classical,,India,medium,logs,low,update,0,17,13.54,3,0,0
2025-09-23 11:46:40,user_2000,employee,pqc,,Unknown,high,logs,high,read,0,21,10.27,2,1,0
2025-09-23 11:46:45,user_2001,guest,pqc,,EU,medium,backend_sync,medium,delete,0,17,18.32,0,0,0
2025-09-23 11:46:50,user_2002,service,pqc,,Unknown,medium,customer_kyc,low,write,0,22,11.72,2,1,0
2025-09-23 11:46:55,user_2003,auditor,classical,,EU,low,catalog,medium,delete,0,27,16.07,0,0,0
2025-09-23 11:47:00,user_2004,auditor,pqc,,USA,medium,customer_kyc,low,update,0,18,16.17,2,0,0
2025-09-23 11:47:05,user_2005,guest,classical,,Unknown,medium,customer_kyc,medium,update,0,16,3.95,0,1,1
2025-09-23 11:47:10,user_2006,third_party,classical,65.0,Unknown,medium,customer_kyc,medium,delete,0,20,12.7,0,1,0
2025-09-23 11:47:15,user_2007,admin,pqc,,India,medium,catalog,medium,update,0,27,5.6,4,1,0
2025-09-23 11:47:20,user_2008,service,classical,,EU,low,catalog,low,update,0,16,6.14,0,0,0
2025-09-23 11:47:25,user_2009,guest,pqc,,India,medium,catalog,low,delete,0,18,12.44,0,0,0
2025-09-23 11:47:30,user_2010,auditor,pqc,,Unknown,medium,customer_kyc,low,update,0,17,5.55,2,1,0
2025-09-23 11:47:35,user_2011,auditor,classical,,USA,medium,payroll,low,update,0,16,10.29,1,0,0
2025-09-23 11:47:40,user_2012,third_party,pqc,92.0,USA,high,logs,medium,update,0,16,5.94,0,0,0
2025-09-23 11:47:45,user_2013,third_party,classical,65.0,Unknown,high,customer_kyc,medium,read,0,11,18.41,0,0,0
2025-09-23 11:47:50,user_2014,admin,classical,,USA,high,logs,medium,update,0,25,19.1,2,1,0
